title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
Shoko Nagai + Yuki Saga + Marcos Fernandes,2012-01-13,Improvised,Airegin,http://goo.gl/gtr9U9,"5-60 Sumiyoshi-cho, Naka-ku, Yokohama, Kanagawa",,Yokohama,"Bashamichi, Kannai, Sakuragicho",,2000
"Keiji Haino, Alan Smithee's MAD Universe, Chikuwa Tasting Kyokai",2012-01-13,Experimental,Club Liner,http://www.club-liner.net,"Koike Bldg B1, 2-9-11 Umesato, Suginami-ku",,Koenji,,2500,2800
"VENDETTA, THE INJECTiONS (UK), 馬鹿衆 (OKINAWA), LIFE, ISTERISMO, AVFALL, ROUGH STUFF...",2012-01-14,Punk,Antiknock,http://www.antiknock.net,"B1 Ray Flat Shinjuku, 4-3-15 Shinjuku",http://www.antiknock.net/access/,Shinjuku,"Shinjuku-sanchome, Shinjuku",1700yen,2000yen
"割礼 (Katsurei), INCAPACITANTS, TOKYO HEROES, SPEARMEN, 悲鳴",2012-01-14,Other,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500,3000
CSS,2012-01-14,Electronic Rock,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,6000yen,
"ANGELIC UPSTARTS (UK), COBRA",2012-01-14,Punk,Garden,http://www.gar-den.in,"Mosia B1F, Kitazawa 2-4-5, Setagaya-ku",,Shimokitazawa,Shimokitazawa,5300yen (+1drink),
"toe, Sick Team",2012-01-14,Post-Rock,O-East,http://www.shibuya-o.com,"2F 2-14-9 Dogenzaka, Shibuya-ku",,Shibuya,Shibuya,2500,3000
Stoner night (welcome to sun valley 高円寺),2012-01-14,DJ,,,,,,,,Free
Shoko Nagai + Masami Irumigawa + Marcos Fernandes,2012-01-14,Improvised,Jazz Spot Candy,http://blog.livedoor.jp/jazzspotcandy/,"3-10-12 Inage-Higashi, Inage-ku, Chiba",,"Inage, Chiba","Inage, Keisei-Inage",,3000
Kasabian,2012-01-15,Rock,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,6800yen,
"MIHASHIRA (Marta + TABATA + HIKO), NON BAND, MARIA KANNON",2012-01-15,Avant garde,Last Waltz,http://lastwaltz.info,"Yachiyo Building B1F, 2-12-13 Shibuya, Shibuya-ku",,Shibuya,"Shibuya, Omotesando",2500,3000
"BO NINGEN, Keiji Haino",2012-01-15,Psychedelic,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2800yen,3300yen
"Two Buffalo Daughters, mma, Kyozin Yueni Dekai, DODDODO, DJ MoOog Yamamoto",2012-01-15,Electronic Rock,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2300,2500
Shoko Nagai + Manabu Suzuki + Marcos Fernandes,2012-01-15,Improvised,Kissa Sakaiki,http://sakaiki.modalbeats.com/,"Shinjuku-ku ,Daikyo-cho, 2-4 Yotsuya 3-chome, 1F",,Yotsuya Sanchome,Yotsuya-Sanchome,,1500
BassDuo & DrumDuo & 2Rhythm Section + Guest Mitsuhisa Sakaguchi (key),2012-01-15,Experimental,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,1500en+1d,1500en+1d
Kasabian,2012-01-16,Rock,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,6800yen,
Noel Gallagher's High Flying Birds,2012-01-16,Rock,Tokyo Dome City Hall,http://www.meetsport.jp/hall,"Meets Port, Tokyo Dome City",,Suidobashi,,,7000
Metronomy,2012-01-16,Electro-Pop,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",5500yen,
Bombay Bicycle Club,2012-01-17,Indie-Rock,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",5000yen,
Noel Gallaghers High Flying Birds,2012-01-17,Rock,Tokyo Dome City Hall,http://www.meetsport.jp/hall,"Meets Port, Tokyo Dome City",,Suidobashi,,,7000
"Honeydew, MOLICE, humanexperience, more",2012-01-17,Indie-Rock,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500,3000
Foster The People,2012-01-17,Indie-Pop,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,5000yen,
"Koenji-Rock-Show!: MARBLE SHEEP, WATER BED, 華村灰太郎トリオ, CRACKS&RABBITS",2012-01-17,Rock,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,2200+D,2500+D
"Guitar Wolf, Gekitetsu",2012-01-19,Garage Rock,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2500,3000
"Beirut, Shugo Tokumaru",2012-01-18,Indie,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,5500yen,6000yen
"SYNTHESMIC: DJ エメラルド, DJ ナイアガラ, ham&ex, ごじゃ Grant McGaheran (Abikyokan), more",2012-01-19,Electro-Pop,Bullet's,http://www.bul-lets.com,"B1F Kasumi Building, 1-7-11 Nishiazabu, Minato-ku",http://bul-lets.com/new/map/,Nishi-Azabu,"Roppongi, Nogizaka",,Free
"Stina, Luis Nanook, Miko",2012-01-20,Avant-pop,AMP cafe,http://www.koenji-high.com/ampcafe,4-30-1 Koenji-Minami,http://www.koenji-high.com/ampcafe/access,Koenji,Koenji,,2000 yen (+ 1 drink order)
Fleet Foxes,2012-01-20,Folk,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,6300yen,
Arrested Development,2012-01-19,Hip-Hop,Billboard Live,http://www.billboard-live.com,Tokyo Midtown Garden Terrace 4F,http://www.billboard-live.com/access/t_index.html,Roppongi,"Roppongi, Nogizaka","Casual 6500, service 8500",
THE FLYING ZABUTONS,2012-01-20,R n B,XYZ > A,http://www.livebarxyz.com/index.html,八王子市横山町7-6 東亜建設第七ビル5・6階,,Hachioji,,,2500
"Yuko Kono (My Pal Foot Foot), Eiji Mitomi, nicola watson, Takuma Nonaka",2012-01-20,Psych-Folk,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,1500円
"Suishou No Fune, Maher Shalal Hash Baz",2012-01-20,Psychedelic,Yellow Vision,http://www.yellowvision.jp/,"Asagaya 2-chome Bldg B1, 2-2-2 Asagaya-kita",http://www.yellowvision.jp/Access.html,Asagaya,Asagaya,2000yen+drink,2000yen+drink
Kazuki Tomokawa,2012-01-20,Psych-Folk,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,3000yen,3500yen
Arrested Development,2012-01-20,Hip-Hop,Billboard Live,http://www.billboard-live.com,Tokyo Midtown Garden Terrace 4F,http://www.billboard-live.com/access/t_index.html,Roppongi,"Roppongi, Nogizaka","Casual 6500, service 8500",
"KONTRAKUNPT: Misako Kikuchi, Kelly Churko, Stephane Shibatsuji-Perrin, more",2012-01-20,Experimental,ANCE,http://www.ance.jp,"Yoyogi Sanyo Bldg. B2, 1-45-4 Yoyogi, Shibuya-ku",http://www.ance.jp/access,Yoyogi,"Yoyogi, Minami-Shinjuku",2000/1d,2500/1d
Simple Plan,2012-01-21,Pop-punk,Yokohama Bay Hall,http://www.bayhall.jp,"3-4-17 Shinyamashita, Naka-ku, Yokohama",,Yokohama,,6300yen,
Arrested Development,2012-01-21,Hip-Hop,Billboard Live,http://www.billboard-live.com,Tokyo Midtown Garden Terrace 4F,http://www.billboard-live.com/access/t_index.html,Roppongi,"Roppongi, Nogizaka","Casual 6500, service 8500",
"Che-SHIZU, los Doroncos AC",2012-01-21,Psych-Folk,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,2000yen,2300yen
"Bhava, Loyettes, Moskt, Brad Bidway",2012-01-21,Alternative,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,¥1500
"FAC51 THE HAÇIENDA: PETER HOOK DJ SET, sugiurumn, Groove Patrol, DJ Tito, BEZ, more",2012-01-21,Dance,Sound Museum Vision,http://www.vision-tokyo.com,"Shintaiso Bldg B1F, 2-10-7 Dogenzaka, Shibuya-ku",http://www.vision-tokyo.com/access,Shibuya,Shibuya,3500 / with A/X T-shirt 4900,4500
"Molester, L'eclipse Nue, Darklaw, UHHA, Naoto Ogawa, Ameri B.C",2012-01-21,Experimental,What's Up,http://uguisudani-whatsup.com,"Negishi 1-7-11, Taito-ku, Tokyo",https://goo.gl/MPh18z,Uguisudani,Uguisudani,,1000 yen (including 1 drink)
"Anatopia, tacobonds, Tessendoriko, Praha Depart, Hysteric Picnic, Girls Pancakes...",2012-01-22,Mixed Genre,Gok Sound,http://gok.jp/top.html,Kichijoji Honcho 1-33-10,http://www.gok.jp/map/,Kichijoji,Kichijoji,,2000yen
Simple Plan,2012-01-22,Pop-punk,Shibuya Ax,http://www.shibuya-ax.com,"Jinnan 2-1-1, Shibuya",,Shibuya,,6300yen,
Zebrahead,2012-01-22,Pop-punk,Yokohama Bay Hall,http://www.bayhall.jp,"3-4-17 Shinyamashita, Naka-ku, Yokohama",,Yokohama,,,6500yen
Port of Call v.4: Urban Griots feasturing The Metaphors + Posuposu Otani,2012-01-22,WTF?,Shichoushitsu Sono 3,http://shicho.org/,"5-195 Chojamachi, Nakaku, Yokohama",http://shicho.org/s3access/,"Hinodecho, Yokohama",Hinodecho station on Keihin Kyuko Line.,1500,2000
"Suishou No Fune, Soldier Garage, Ahousen",2012-01-23,Psychedelic,Showboat,http://showboat1993.wix.com/showboat1993,"Oak Hill Koenji B1F, 3-17-2 Koenji Kita",,Koenji,Koenji,2000yen+drink,2300yen+drink
Simple Plan,2012-01-23,Pop-punk,Shibuya Ax,http://www.shibuya-ax.com,"Jinnan 2-1-1, Shibuya",,Shibuya,,6300yen,
Cubismo Grafico Five,2012-01-23,Pop-punk,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2800yen,3300yen
Beirut,2012-01-23,Indie,O-West,http://www.shibuya-o.com,"2F 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,5500yen,6000yen
Suzanne Vega,2012-01-23,Pop,Billboard Live,http://www.billboard-live.com,Tokyo Midtown Garden Terrace 4F,http://www.billboard-live.com/access/t_index.html,Roppongi,"Roppongi, Nogizaka","Casual 6500, Service area 8500",
Zebrahead,2012-01-24,Pop-punk,Shibuya Ax,http://www.shibuya-ax.com,"Jinnan 2-1-1, Shibuya",,Shibuya,,,6500yen
the HIATUS,2012-01-24,Rock,Zepp Tokyo,http://www.zepp.co.jp,"Palette Town, 1 Aomi, Koto-ku, Tokyo",http://hall.zepp.co.jp/tokyo/access.html,Aomi,Aomi,2500,
Incubus,2012-01-24,Rock,Studio Coast,http://www.studio-coast.com,"2-2-10 Shin-Kiba, Koto-ku",,Shin-Kiba,,7000yen,
WASHED OUT,2012-01-24,Lo-Fi,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,5500yen,
"los doroncos (Doronco from Les Rallizes Denudes), The MeatBalls, Theater Bootlegs...",2012-01-25,Psychedelic,Outbreak,http://www.hor-outbreak.com,"B1, 2-10 Yotsuya, Shinjuku-ku, Tokyo",http://www.hor-outbreak.com/access.html,Yotsuya,"Yotsuya, Yotsuya sanchome",1500yen,2000yen
Zebrahead,2012-01-25,Pop-punk,Shibuya Ax,http://www.shibuya-ax.com,"Jinnan 2-1-1, Shibuya",,Shibuya,,,6500yen
the HIATUS,2012-01-25,Rock,Zepp Tokyo,http://www.zepp.co.jp,"Palette Town, 1 Aomi, Koto-ku, Tokyo",http://hall.zepp.co.jp/tokyo/access.html,Aomi,Aomi,2500,
"OORUTAICHI, DE DE MOUSE, Dan Deacon",2012-01-25,Electronic,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3000,3500
"EXTREME EAST K.32 : Sithter, ぬ界村, BOMBORI, 例のK, 下山",2012-01-25,Garage Rock,20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,1500,1800
"Jim O'Rourke, Oren Ambarchi, crys cole, Tetuzi Akiyama",2012-01-26,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2500,3000
Charlemagne Palestine,2012-01-25,Minimal,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,4500,5000
"Qomolangma Tomato, SuiseiNoboAz",2012-01-27,Indie-Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2300,2800
Oncenth Trio,2012-01-27,Jazz,No Trunks,http://notrunks.jp/english/english_index.htm,"5F 1-10-5 Naka, Kunitachi-shi, Tokyo",,Kunitachi,Kunitachi,投げ銭　Tip,投げ銭 Tip
"Koenji Electric Band (Shin Yoonchul from Korea, Hasegawa Yohei, Kawaguchi Masami)",2012-01-27,Psychedelic,Penguin House,http://penguinhouse.net,3-24-8 Kita Koenji,http://penguinhouse.net/access,Koenji,Koenji,,2000yen
"ZAZEN BOYS, Cypress Ueno & Roberto Yoshino, NETWORKS, tengal6, SIMI LAB, more",2012-01-27,Mixed Genre,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",3500yen,4000yen
bloodthirsty butchers,2012-01-27,Indie-Rock,WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,3500,4000
"RADARS: ISLET, S.C.U.M, more",2012-01-28,Festival,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,5000yen,
The Damned,2012-01-28,Punk,Shibuya Ax,http://www.shibuya-ax.com,"Jinnan 2-1-1, Shibuya",,Shibuya,,,6000yen
"Rui Nagata, The Paper Ensemble (Amsterdam), HUH + Cal Lyall, Meri Nikula, Motallica",2012-01-28,Experimental,HIGHTI,http://highti.jugem.jp,"3-11-14 Higashi-Sumida, Sumida-ku",,Yahiro,Yahiro,,¥1000
"SLUDGE-TAPES releaseparty: miclodiet × Yousuke Fuyama, PAINJERK x Kelly Churko, more",2012-01-28,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2000,2000
"Nadja, Vampillia",2012-01-28,Experimental,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3000,3500
"MIRROR, killie, nhhmbase",2012-01-28,Indie-Rock,ERA,http://s-era.jp,"Prima veil Shimokitazawa 4F, 2-34-5, Kitazawa",http://s-era.jp/access/,Shimokitazawa,Shimokitazawa,2000,2500
GAN-BAN NIGHT SPECIAL feat. MODESELEKTOR,2012-01-28,Dance,Sound Museum Vision,http://www.vision-tokyo.com,"Shintaiso Bldg B1F, 2-10-7 Dogenzaka, Shibuya-ku",http://www.vision-tokyo.com/access,Shibuya,Shibuya,4800yen,
"DODDODO BAND, ECD+ILLICIT TSUBOI",2012-02-10,Other,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2300,2500
"Limited Express (has gone?), the mornings, MIILA AND THE GEEKS, THE SUZAN, toddle",2012-02-10,Indie,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2000,2500
Guttermouth,2012-02-11,Pop-punk,GAME,http://www.shibuyathegame.com,"Udagawacho 4-7, Shibuya-ku",,Shibuya,Shibuya,,
"MINNA NO SENKAN; Buffalo Daughter, MO'SOME TONEBENDER, HIKASHU, uhnellys, more",2012-02-11,Festival,,,,,,,"1 day 3800, 2 days 6800",
VAU! + ゲバ棒 + HUH presents OOO! vol.3,2012-02-11,Festival,Ongakukan (Takadanobaba),http://www.st-ongakukan.com/takadanobaba/takadanobaba.html,"OC Building B2, 3-12-2 Takadanobaba, Shinjuku-ku",,Takadanobaba,Takadanobaba,1000 yen,1000 yen
"Shuta Hasunuma, Misato Kinoshita, Jimanica",2012-02-11,Electronic,Tower Records Shibuya,http://www.towerrecords.jp/store/store03.html,Jinnan 1-22-14,,Shibuya,,,
"Lillies and Remains, DE DE MOUSE + his drummer",2012-02-11,Post-Punk,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3000,3500
"los doroncos AC, Kyabetsu",2012-02-11,Psych-Folk,Yellow Vision,http://www.yellowvision.jp/,"Asagaya 2-chome Bldg B1, 2-2-2 Asagaya-kita",http://www.yellowvision.jp/Access.html,Asagaya,Asagaya,,1500
"Christopher Allan Diadora, Moskt, redskins, Paranoid Bee, DJs Timutaku, フランソワ, more",2012-02-11,Alternative,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,1000 + drink
"Chad Valley, Trophy Wife",2012-02-11,Indie,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3500yen,4000yen
"New House, LUVRAW & BTB VIDEOTAPEMUSIC, DJs 西村道男 (Nur.), West Side Boy, 小倉健一, U-Hey!",2012-02-11,Party,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,1500,2000
Guttermouth,2012-02-12,Pop-punk,Club Seata,http://seata.jp,"Kichijoji Honcho 1-20-3, Musashino",,Kichijoji,Kichijoji,,
"NATSUMEN, 赤い公園, hyacca, チーナ, Merpeoples",2012-01-29,All Mix,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,￥2500 (+1drink),DOOR ￥3000 (+1drink)
"MINNA NO SENKAN: ZAZEN BOYS, Analogfish, Zoobombs, 88 Kasho Junrei, GELLERS, more",2012-02-12,Festival,,,,,,,"1 day 3800, 2 days 6800",
cruyff in the bedroom,2012-02-12,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,3000yen,3500yen
"Guitar Wolf, Bo Ningen, N`夙川BOYS, Psysalia psysalis psyche, 6EYES, moja, TADZIO, DJs",2012-01-29,Mixed Genre,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3000,3500
"Noshup, JUNK BOX, VEIN, JNKS, THE CLEVERS, Why not, カバリーマン",2012-01-29,Rock,Ruido K3,http://www.ruido.org/k3,"Hirose Bldg B1, Ikebukuro 2-12-9",,Ikebukuro,Ikebukuro,2000,2500
"the mornings, Anatopia (Amsterdam), ULTRABIDE (Kyoto), うみのて, emily likes tennis",2012-01-29,Indie-Rock,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2000,2500
Oncenth Trio + Saga Yuki,2012-01-29,Jazz,,,,,,,"2,500en","2,500en"
"Oshiripenpenz, Otogibanashi",2012-01-29,Psychedelic,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2300,2500
"CAUCUS, Vitarka, kumagusu, Fold Music, 現実",2012-02-12,Alternative,20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,1500yen,1800yen
"Chad Valley, Trophy Wife",2012-02-12,Indie,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3500yen,4000yen
"Ilan Volkov, Tetuzi Akiyama, Toshimaru Nakamura",2012-02-12,Avant garde,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,2000,2000
"Kyoko Ogawa x Dick Sucking Fool At Pussy Licking School x digitalsatanism, ガラクタ, more",2012-02-12,Experimental,Fourth Floor,http://fourthfloor.jp,"B1 101, Koenji-Minami 3-38-6, Suginami-ku",,Koenji,Koenji,,2000
"Tamaya Honda, Kelly Churko, Todd Nicholson",2012-02-12,Free Jazz,Foxhole,http://foxhole.exblog.jp/13236922/,"Takamura Bldg. BF, 1-32-11 Kichijoji-Hon-machi",,Kichijoji,,1800 yen,1800 yen
"Gola (Italy), KO.DO.NA. + ミカルエレクトロニクス(CDR+RGB), 人間ドッグ・バンド+変ガキドレス, henna dress, トーマス",2012-02-13,Experimental,Bullet's,http://www.bul-lets.com,"B1F Kasumi Building, 1-7-11 Nishiazabu, Minato-ku",http://bul-lets.com/new/map/,Nishi-Azabu,"Roppongi, Nogizaka",,Free
"THE GIRL, TADZIO, THE EGLLE, GAGAKIRAISE, 杏窪彌, DJs SUMIRE (TWEE GRRRLS CLUB), 長州ちから",2012-02-14,Indie,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2000,2500
"THE SUZAN, QUATTRO, Circle Darko, PINK POLITICS, DJs TA-1, TKHR, SKC",2012-02-14,Indie-Rock,Three,http://www.toos.co.jp/3/index.html,"Kitazawa 5-18-1 B1F, Setagaya-ku, Tokyo",http://www.toos.co.jp/3/3_access.html,Shimokitazawa,"Shimokitazawa, Setagaya-Daita",2800,3300
"Test Tone Vol.78: Che Chen + Tetuzi Akiyama, Mukai Chie + Nobunaga Ken, Hattori Masatsugu + Ikezawa",2012-02-14,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,Free (with order)
The Vaccines,2012-02-15,Indie-Rock,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,5500yen,
CULTS,2012-02-15,Indie-Pop,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",5000yen,
"左官育, 千住宗臣, Kufuki, L'eclipse Nue, The Lacy Foundation, Jahiliyyah, Free the Flea Market",2012-01-29,Ambient,Gari Gari,http://www.cinemabokan.com,"Tobita Bldg B1, Daizawa 2-45-9 , Setagaya-ku",,Ikenoue,Ikenoue,,1000¥
"Icon Girl Pistols, Jimmy Binks & The Shakehorns, Callums Whisky Tales",2012-01-29,Indie-Rock,NOB,http://nobparty.web.fc2.com,"Maruyamacho 1-3 BF, Shibuya-ku",,Shibuya,Shibuya,,1500 / 2500
"Keiji Haino, Jim O'Rourke, Oren Ambarchi",2012-01-30,Psychedelic,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3000,3500
"豊川座敷の猫敷, 湯浅湾, fancy numnum, 箱入り気分, ぐしゃ人間",2012-01-31,Psychedelic,UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,1800,2000
"Shiki Soku Ze Ku, Wunderlust and Easy Dada, Guben + Toshiaki Ishizuka, Mo*Te + CRAKST",2012-01-31,Experimental,URGA,http://www.urga.net,"2-42-16-B1 Kabuki-cho, Shinjuku",,Shinjuku,,1800yen,2000yen + 1drink
Michiyo Yagi Double Trio,2012-02-02,Unclassifiable,Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",,3000 yen
"7eyes40days, shojoskip, Lucky13, broken little sister, SUGARHONEY",2012-02-02,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2000yen,2500yen
Florence + The Machine,2012-02-01,Indie,Akasaka Blitz,http://www.tbs.co.jp/blitz,TBS Square 5-3-6 Akasaka,http://www.tbs.co.jp/blitz/a_map.html,Akasaka,Akasaka,6000yen,
"speaker gain teardrop, kashiwa daisuke, filfla, aureole, nego, 虚弱。, stabilo",2012-02-03,Mixed Genre,ERA,http://s-era.jp,"Prima veil Shimokitazawa 4F, 2-34-5, Kitazawa",http://s-era.jp/access/,Shimokitazawa,Shimokitazawa,2000yen,2500yen
METAL BOX IN DUB feat JAH WOBBLE & KEITH LEVENE,2012-02-03,Dub,Garden,http://www.gar-den.in,"Mosia B1F, Kitazawa 2-4-5, Setagaya-ku",,Shimokitazawa,Shimokitazawa,7000yen (+ drink),
"TRONITO vol.11: 伊東篤宏 [OPTRON], シャナイキンカン (shanaikinnkan), more",2012-02-15,Noise,Bullet's,http://www.bul-lets.com,"B1F Kasumi Building, 1-7-11 Nishiazabu, Minato-ku",http://bul-lets.com/new/map/,Nishi-Azabu,"Roppongi, Nogizaka",,Free
"aka-jam, Los doroncos, MotherSky, MAJIKA~NAHARU",2012-02-16,Other,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",1700,2000
Morgan's Organ vol. 88,2012-02-16,Improvised,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,Free,1000yen (with free download)
