title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"OGRE YOU ASSHOLE, Connan Mockasin (NZ)",2019-04-13,"Indie-Rock,Neo-psychedelia",Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",5300,
"Sankaiten To Hitohineri, Enya-Sang, December Boys, Shiroi Sora, Nichiyo Yofukashi Club",2019-04-13,"Alternative,Indie,Indie-Pop,Indie-Rock,Rock",Liveholic,http://liveholic.jp/,"5F, 2-6-5 Kitazawa, Setagayaku, Tokyo",http://liveholic.jp/access/,Shimokitazawa,Shimokitazawa,"¥2,500","¥3,000"
"Chris Baluyut Band + JIRI, Tecimerico, Shuhari, Wild Stomp",2019-04-13,"Electronic,Post-Rock,Rock",Rokudemonaiyoru,http://69demonai46.com/,"Rui Bldg 3F, Kitazawa 2-6-5, Setagaya-ku",http://69demonai46.com/access/,Shimokitazawa,Shimokitazawa,2800,
"Mette Rasmussen, Guro S. Moe, Havard Skaset duo, YoshimiO, PAINJERK",2019-04-13,Free Jazz,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",2500yen,3000yen
"変梃-Henteko-, たたらの目, -u, WUUUN",2019-04-13,"Alternative,Doom,Improvised,Instrumental,Psychedelic",Meets,http://meets.rinky.info,Minami-Otsuka 3-50-1,,Otsuka,Otsuka,￥1800,￥2100
JAMS Quartet,2019-04-13,"Abstract,Avant garde,Dance,Experimental,Improvised",810 OUTFIT café ,http://810.chikura.org/,"Kyonan-cho 2-8-6-103, Musashino City, Tokyo",https://goo.gl/maps/tfB1UsDocKM2,Musashi Sakai,Musashi Sakai Station (JR Chuo Line),,"1,500yen inc 2 drink + 投げ銭 (pass hat)"
"JUNJI HIROSE + YOSHINORI MOTOKI, TOSHIMARU NAKAMURA + MITSURU NASUNO",2019-04-13,"Avant garde,Electronic,Experimental,Improvised,Noise",Shichoshitsu (Jinbocho),http://shicho.org/,"3-8-5 Nishi Kanda, Chiyodaku, Tokyo",http://shicho.org/s1access/,Jimbocho,"Jimbocho, Suidobashi, Kudanshita",2500 JPY (including 1 drink and snack),2800 JPY (including 1 drink and snack)
"Zumiwo, Moeka Giga, Kiwano Kaneko, Rie Noujyou",2019-04-13,"Pop,Acoustic",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"ワモノディスコ (Wamono Disco) Vol. 01: DJs Uncle Toshi, 二木信, Makoto, ねるとん aka H.E.W.$, りょん",2019-04-13,"All Mix,DJ",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,¥500 + 1 Drink,¥500 + 1 Drink
FunkRaisers,2019-04-13,"Dance,Funk,Fusion,R n B,Soul","Love, Peace and Soul Live Cafe",http://www.lovepeaceandsoul.net,"Parfum Kyodo B1-C 1-5-6 Kyodo, Setagaya-ku, Tokyo",,Kyodo,Kyodo Station (Odakyu Line),,"¥3,000 + 1 Drink Minimum"
Ig-Ig.M,2019-04-13,Abstract,l-e,http://www.l-e-osaki.org,"Snowbell B1, 1-3-11 Yutaka-cho, Shinagawa",,Osaki,"Osaki, Togoshi-Ginza","1,000 yen","1,000 yen"
"Tobias Sejersdahl, Asger Kudahl lll1lllWDlll1lll, Takahiro Kawaguchi, Kota Yamaguchi",2019-04-13,"Improvised,Experimental,Art",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
Morning Practice Meeting,2019-04-14,"Ambient,Art,Experimental,Improvised",810 OUTFIT café ,http://810.chikura.org/,"Kyonan-cho 2-8-6-103, Musashino City, Tokyo",https://goo.gl/maps/tfB1UsDocKM2,Musashi Sakai,Musashi Sakai Station (JR Chuo Line),,"1,500yen include 1 drink + morning food"
即興の午後,2019-04-14,Improvised,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,¥1000,¥1000
"Vincent Lajü, Mamiko Hosokawa & Naoto Yamagishi",2019-04-14,"Acoustic,Avant garde,Dance,Improvised,Noise,Other",Tokyo Okappa-Chan House,http://infoboojil.wix.com/okappachan-house,"3-30-8 Kamishakujii, Nerima-ku, Tokyo",https://goo.gl/maps/jBVEq,Nerima,Kami-Shakujii Sta. (Seibu-Shinjuku line),2500yen,3000yen
"heaven in her arms, HELLCHILD, Abigail, Coffins, Vampillia, lantanquamara",2019-04-14,"Death Metal,Hardcore,Metal,Mixed Genre,Progressive",Eggman,http://eggman.jp,1-6-8 Jinnan Shibuya,,Shibuya,"Shibuya, Meiji-Jingumae, Harajuku",3000,3500
The Primitives,2019-04-14,"Indie-Pop,Indie,Guitar Pop",Space Odd,http://www.spaceodd.jp/,"2-11 Sarugakucho, Shibuya-ku",http://www.spaceodd.jp/#4thpage,Shibuya,"Shibuya, Daikanyama",6900,
"JEBIOTTO, 村里杏 (Ann Murasato), Go To Canada, The Telepashits, more",2019-04-14,"Electronic Rock,Film,Indie",Green Apple,http://www.greenapple.gr.jp,"Koenji-Minami 4-9-6 2F, Suginami-ku, Tokyo",http://www.greenapple.gr.jp/access.html,Koenji,Koenji,,¥1500 + 1 drink
"TAlibam!, AK/BK, Joe Talia, Toshiji Mikawa, Natsumi Geeker, The Fists of Danny Pike, Fuelphonic",2019-04-14,"Noise,Improvised,Grindcore,Free Jazz,Avant garde",Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",1500 & 1 drink,2000 & 1 drink
Derek Short Groove Jam Session,2019-04-14,"Funk,Jam,Open Mic,R n B,Soul","Love, Peace and Soul Live Cafe",http://www.lovepeaceandsoul.net,"Parfum Kyodo B1-C 1-5-6 Kyodo, Setagaya-ku, Tokyo",,Kyodo,Kyodo Station (Odakyu Line),,"¥1,500 + 1 Drink Minimum"
"Hatsumi Tamate, Leon Kawasaki",2019-04-14,"Indie,Acoustic,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Asger Kudahl, Tobias Sejersdahl",2019-04-14,"Ambient,Electronic",Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,Donation for musicians + Bar Charge 500 yen + drink order
"Masahide Tokunaga, Tetuzi Akiyama, and Toshimaru Nakamura",2019-04-14,"Experimental,Electronic,Improvised",Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome",,
"Remiso (from London), collage, SAWADA (snare drum solo)",2019-04-15,"Avant garde,Experimental,Improvised,Post-Rock,Progressive",Silver Elephant,http://www.silver-elephant.com,"2-10-6 B1, Kichijoji Honmachi",http://www.silver-elephant.com/data.html,Kichijoji,Kichijoji,2300,2500
the heiz,2019-04-15,"Garage Rock,Punk,Rock n Roll",Marble,http://marble-web.jp,"Shinjuku Just Bldg B1F, 2-45-2 Kabukicho, Shinjuku",,Shinjuku,Shinjuku,2000 (Free: FOREIGNER DISCOUNT),2500 (Free: FOREIGNER DISCOUNT)
Margatica (mai - 舞),2019-04-15,"Acoustic,Ambient,Art,Dance,Experimental",810 OUTFIT café ,http://810.chikura.org/,"Kyonan-cho 2-8-6-103, Musashino City, Tokyo",https://goo.gl/maps/tfB1UsDocKM2,Musashi Sakai,Musashi Sakai Station (JR Chuo Line),,"1,500yen include 2 drinks"
"FREE GIG: マグダラ呪念, Warter, GUEVNNA",2019-04-15,"Doom,Hard Rock,Metal,Party",Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,"FREE (1,000yen for 2 drinks)"
"Mei Saito, Miyuki Uchiyama, Hibikarimero",2019-04-15,"Acoustic,Indie,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Marginal Consort (Kazuo Imai, T Koshikawa, Kei Shii, Masami Tada)",2018-12-09,"Art,Avant garde,Experimental,Improvised",Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3000,3000
"Rough Cave (Oliver Roth, Beat Keller), Tetuzi Akiyama",2018-12-09,"Improvised,Experimental",Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome",,"1,500 yen"
EMERGENCY!,2018-12-09,"Improvised,Jazz,Noise,Other",Pit Inn,http://www.pit-inn.com,"Accord Bldg B1, 2-12-4 Shinjuku, Shinjuku-ku",,Shinjuku,"Shinjuku, Shinjuku Sanchome",3000,
"Geodience, Siraska, choshidentetsu, SAROME, Atton-I-Robots",2018-12-10,"Alternative,Dream-pop,Post-Rock,Shoegaze",Wild Side Tokyo,http://ws-tokyo.com/,"B1, 1-34-13 Shinjuku, Shinjuku-ku, Tokyo",,Shinjuku,"Shinjuku Gyoenmae, Shinjuku","￥2,000 + 1D ￥500","￥2,500 + 1D ￥500"
"the heiz, Virgin Crab Band, The memphis bell, the electers, ザ・チャンバーズ",2018-12-10,"Punk,Rock n Roll",Marble,http://marble-web.jp,"Shinjuku Just Bldg B1F, 2-45-2 Kabukicho, Shinjuku",,Shinjuku,Shinjuku,2000,2500
"Merry Christmas, Echoscape, Blanco, Spiro",2018-12-10,"Alternative,Math-Rock,New Wave,Post-Punk,Psych-Folk",Home,http://www.toos.co.jp/home,"Gloria Miyamasuzaka III B1F, 1-10-7 Shibuya",,Shibuya,,2000 yen,
"John Thayer, Lea Thomas, Maki Arai",2018-11-04,"Experimental,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"2,000 w/ 1 free drink"
"Berserk, Blackphone666, Kazumoto Endo, scum, Wolf Creek, Shikaku",2018-12-01,Noise,Hill Valley Studio,https://hillvalleystudio.net/,"B1 5-18-20 Shinjuku, Shinjuku-ku, Tokyo",https://goo.gl/maps/8LuhypdAgPw,Shinjuku,新宿三丁目 (Shinjuku sanchome),,Free
"Egoist For Men, 16REASONS, nervouslightofsunday, bluetallparisien @ Hillvalley Studio",2018-10-19,"Alternative,Emo,Hardcore,Metal,Punk",,,,,,,"1,000","1,000"
All My Friends Tokyo #28 ft. jonny.tv (Chemical Brothers VJ),2018-10-19,"Dance,Indie,Indie-Pop,Indie-Rock,Soul",Beat Cafe,https://www.facebook.com/beatcafe,"2-13-5-B1, Dogenzaka, Shibuya-ku",,Shibuya,"Shibuya, Shinsen",,Free
"HUH, KOBA, Tzu Ni, Fuguli, Oqysy",2018-10-12,"Electronic,Noise,DJ,Experimental,Alternative",Kagurane / KGR(n),https://kagurane.com,"B1, TOMOS Bld, 6-48, Kagurazaka, Shinjuku-ku",,Kagurazaka,神楽坂 (Kagurazaka),1500 yen (+ drink),2000 yen (+ drink)
"半野田拓 (Taku Hannoda), 大上流一 (Riuichi Daijo)",2018-10-12,Improvised,Permian,http://www.permian.tokyo/,"B1, 3-14-4, Nishigotanda, Shinagawa-ku, Tokyo",,Meguro,"不動前 (Fudō-mae), 目黒 (Meguro)",,"Suggested admission between 1,000 to 2,000yen"
"LIL MOFO, BEAUTIFUL SWIMMERS, SAPPHIRE SLOWS, YOSHINORI HAYASHI",2018-10-12,Electronic,Circus Tokyo,http://circus-tokyo.jp/,3-26-16 Shibuya,http://circus-tokyo.jp/access/,Shibuya,Shibuya,2000,
SHIBU ROCK FEST '18,2018-10-12,Rock,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,3000,¥3000 (1 drink included)
"BLUE STEEL Vol. 4: Johnathan Hagard exhibition, DJs MMZK, H.E.W.$, KZY, NORITAKE, TET3, more ",2018-10-13,"DJ,Art",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,,¥1000 (1 drink付き)
"sundelay, Suthpire, The Keeley, Three Figures and Portrait, emulsion",2018-09-27,"Shoegaze,Post-Rock,New Wave,Instrumental,Electronic Rock",Wild Side Tokyo,http://ws-tokyo.com/,"B1, 1-34-13 Shinjuku, Shinjuku-ku, Tokyo",,Shinjuku,"Shinjuku Gyoenmae, Shinjuku","￥2,000 (+ 1D ￥500)","￥2,500 (+ 1D ￥500)"
ARCADIA JAPAN,2018-10-06,"Electronic,Festival",,,,,,,"34,000 (3 days)",
"The Black Dahlia Murder, Cattle Decapitation, Gutter Tactic, Diminish The Gods",2018-10-06,"Death Metal,Metal",Cyclone,http://www.cyclone1997.com,B2 13-16 Udagawa-cho Shibuya-ku,http://www.cyclone1997.com/map.html,Shibuya,Shibuya,6000,
And So I Watch You From Afar,2018-09-27,"Math-Rock,Post-Rock",Stream Hall,http://stream-hall.jp/,"3-21-3 Shibuya, Shibuyaku, Tokyo",http://stream-hall.jp/access/,Shibuya,Shibuya,5000,
"Korekyojinn with Rei Miyamoto, Akiko's Cosmo Space, xoxo (Kiss & Hug) EXTREME",2018-10-06,"Avant garde,Progressive",Silver Elephant,http://www.silver-elephant.com,"2-10-6 B1, Kichijoji Honmachi",http://www.silver-elephant.com/data.html,Kichijoji,Kichijoji,"¥4,000 (+ order)","¥4,500 (+ order)"
"DRUGONDRAGON, ロクトシチ, corner of kanto, ゲーカーナトゥミ, Bob Paulsen",2018-10-06,"Alternative,Electronic Rock,Hardcore,Noise Rock,Pop-punk",Meets,http://meets.rinky.info,Minami-Otsuka 3-50-1,,Otsuka,Otsuka,￥1800,￥2100
Snail Mail,2018-10-06,Indie-Rock,WWW X,http://www-shibuya.jp/wwwx/,"2F Rise Bldg, 13-17 Udagawacho, Shibuya-ku",,Shibuya,Shibuya,5500,
"Jean-Sébastien Mariage, Guylaine Cosseron, Etica",2018-10-06,"Art,Avant garde,Experimental,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
"GROUNDCOVER., REBEL FAMILIA, DOOOMBOYS, DJ MEME",2018-10-06,"Dub,Alternative,Dance,Experimental,Hardcore",20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,￥3000,￥3500
"tamaru (bass guitar), Straytone (modular synthesizer), Takashi Masubuchi (guitar)",2018-08-24,Improvised,Permian,http://www.permian.tokyo/,"B1, 3-14-4, Nishigotanda, Shinagawa-ku, Tokyo",,Meguro,"不動前 (Fudō-mae), 目黒 (Meguro)",,"Suggested admission between 1,000 to 2,000yen."
"THE OBEY UNIT, Taro Aiko, Blackphone666, Yasunobu Suzuki, AKIRAM EN, 100mado, Killy, TSV",2018-08-24,"DJ,Electronic,Experimental,Noise,Techno",ANAGRA,http://www.anagra-tokyo.com/,"B1 1-8-9 Hirakawa-cho, Chiyoda-ku, TOKYO",,Hanzomon,Hanzomon,,1500 yen (+ 1d)
"The Agonist, Cellar Darling, Vulture Industries, Icarus Lives, Cancer",2018-08-25,Metal,Cyclone,http://www.cyclone1997.com,B2 13-16 Udagawa-cho Shibuya-ku,http://www.cyclone1997.com/map.html,Shibuya,Shibuya,6000JPY,7000JPY
"Ryutaro Endo, Yoko Ikeda",2018-08-25,"Acoustic,Avant garde,Experimental,Improvised,Instrumental",Kinkan Gallery,http://www.kinkangallery.com,"4-26-7, Meguro, Meguro-ku, Tokyo, 153-0063",,Meguro,Meguro,,1000JPY
"LINX, Mask a Laid, HERSHEY’s, 美里ウィンチェスター, リリーはラブスパイダー",2018-08-25,Blues,La Mama,http://www.lamama.net,"Primera Dogenzaka B1, 1-15-3 Dogenzaka, Shibuya-ku",,Shibuya,,3000 + 1D If you say LINX at the door.,
"HAIGAN, PARALYZED, ROUJINnoSIGOTO, MAGUDARAJUNEN, WARTER",2018-08-25,"Doom,Experimental,Hardcore,Instrumental,Metal",Morgana,http://www.morgana.jp/,"Takara Bldg. B1, 1-5-4 Honda Kokubunji-City, Tokyo",,Kokubunji,Kokubunji,,1800
"P-iPLE, shuto, MEKARE-KARE, 1000s of cats",2018-08-25,"Indie-Rock,Noise Rock,Post-Punk,Punk",Studio Revole,http://www.studio-revole.com/index2.php,,,Akihabara,,,1000
"COMANIAC (From Switzerland), COFFINS, COHOL, HELL FREEZES OVER",2018-08-25,Metal,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",¥3000,¥3500
"HTNK, shuhari, TibetanSKY, HALBACH, Howl",2018-08-25,"Progressive,Metal,Hardcore,Post-Rock,Alternative",20000 Den-atsu (二万電圧),http://www.den-atsu.com/,"L-GRAZIA B1, 1-7-23 Koenji Minami, Suginami-ku",http://den-atsu.com/?page_id=17,Higashi-Koenji,Higashi-Koenji,2000 ,2500
"Frantz Loriot, Sandra Weiss, Yasumune Morishige",2018-10-06,"Abstract,Avant garde,Experimental,Improvised",Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome","2,000","2,000"
T. Mikawa + Koji Ohta,2018-10-06,"Unclassifiable,Avant garde,Noise",Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,500yen (bar charge) + Tipping + 1 drink
ARCADIA JAPAN,2018-10-07,Festival,,,,,,,"34,000 (3 days)",
"Ren Yashio, Takehiko Nakamura, Philippe Brochen, Marcos Fernandes, Yoshiharu Hiramoto",2018-10-06,Mixed Genre,Art Baboo 146,http://artaraqasia.com/artbaboo146/index.html,"Yamashitacho 146-2-10, Naka-ku, Yokohama",https://www.facebook.com/abb146/info?tab=overview,Yokohama,"Kannai, Motomachi-Chukagai, Ishikawacho",,
"Affine, 木下正道",2018-10-07,"Noise,Art,Electronic,Experimental",SCOOL,http://scool.jp,"5F, 3-33-6 Shimorenjaku, Mitaka",,Mitaka,Mitaka (三鷹駅),¥2000,¥2500
Asagiri Jam '18,2018-10-07,Festival,,,,,,,"15000 (two-day pass, including campsite usage)",
"DISASTER, CLANDESTINED, CODE RED, DISGUNDER, DETESTARD, WORSHIP PAIN",2018-10-07,"Hardcore,Death Metal,Metal,Rock",El Puente,https://www.facebook.com/pages/El-Puente/214096195273923,"B1 8-8 Nishihiranumacho, Nishi-ku, Yokohama",,Yokohama,Nishi-Yokohama,,1500yen(+1d)
"IN FOR THE KILL, VOLCANO",2018-10-07,"Hardcore,Hard Rock,Metal,Rock",Garret,http://www.cyclone1997.com/garret/garret_home.html,"Shibuya-ku, Udagawacho 13-16, Kokusai Building B1",http://www.cyclone1997.com/garret/garret_map.html,Shibuya,Shibuya,"¥3,800","¥4,300"
"Koichi Makigami, Concretes, VAMPIRE!, nubile",2018-10-07,"Experimental,New Wave,Rock",UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2500,3000
BLOODLINE ,2018-08-25,"Blues,Funk,Jazz,R n B,Soul","Love, Peace and Soul Live Cafe",http://www.lovepeaceandsoul.net,"Parfum Kyodo B1-C 1-5-6 Kyodo, Setagaya-ku, Tokyo",,Kyodo,Kyodo Station (Odakyu Line),,"¥3,000 + 1 Drink "
"Complainer (USA), Midnight Blanket, Phosphorus, Lin, Dead Bambies",2018-08-25,"Experimental,Noise,Noise Rock,Punk,Rock",Heaven's Door,http://www.geocities.jp/xxxheavensdoorxxx,1-33-19 B1 Sangenjyaya,,Sangenjaya,Sangenjaya,2000,2500
Omoide Hatoba,2018-08-25,"Avant garde,Experimental,Psychedelic,Rock",WWW,http://www-shibuya.jp/index.html,東京都渋谷区宇田川町13-17 ライズビル地下,http://www-shibuya.jp/access/,Shibuya,Shibuya,3000,3500
"Masami Irumagawa (cello), Straytone (modular synthesizer), Riuichi Daijo (guitar)",2018-08-25,Improvised,Permian,http://www.permian.tokyo/,"B1, 3-14-4, Nishigotanda, Shinagawa-ku, Tokyo",,Meguro,"不動前 (Fudō-mae), 目黒 (Meguro)",,"Suggested admission between 1,000 to 2,000yen"
The Chinatown Posse,2018-08-25,Experimental,Art Baboo 146,http://artaraqasia.com/artbaboo146/index.html,"Yamashitacho 146-2-10, Naka-ku, Yokohama",https://www.facebook.com/abb146/info?tab=overview,Yokohama,"Kannai, Motomachi-Chukagai, Ishikawacho",,投げ銭/Pass the hat
"The Agonist, Cellar Darling, Vulture Industries, Icarus Lives, Cancer",2018-08-26,Metal,Cyclone,http://www.cyclone1997.com,B2 13-16 Udagawa-cho Shibuya-ku,http://www.cyclone1997.com/map.html,Shibuya,Shibuya,6000JPY,7000JPY
"Echoscape, Blanco, Collapse, The Years",2018-08-26,"Math-Rock,New Wave,Post-Punk,Post-Rock,Shoegaze",Flat,http://flat.rinky.info,"3-17-2 Nishiogiminami, Suginami-ku",http://flat.rinky.info/map.html,Nishi-Ogikubo,Nishiogikubo,1500 yen,1800 yen
"Geeker Natsumi, Sami Eli, Biology of the Future, Ethan Drown Hurlburt, Brainicide",2018-08-26,Mixed Genre,Gari Gari,http://www.cinemabokan.com,"Tobita Bldg B1, Daizawa 2-45-9 , Setagaya-ku",,Ikenoue,Ikenoue,1000¥,1000¥
"masaki yoshihisa (g), yoko miura (p)",2018-08-26,"Acoustic,Improvised,Instrumental,Jazz",Violon ,http://meikyoku-kissa-violon.com,"Suginami-ku Asagaya-Kita 2-9-5, Tokyo",,Asagaya,J.R. Asagaya station,,"￥1,000（w/ 1 coffee or orange juice）"
"おきあがり赤ちゃん, ngt., Tzu Ni, maki, Twill, ZtleV, 北村卓也, 恋の逮捕状 (拳×狂×盞)",2018-10-07,"DJ,Avant garde,Noise,Experimental",Forestlimit,http://forestlimit.com/fl/,"B1F Hatagaya KODA Bldg, 2-8-15 Hatagaya, Shibuyaku",,Hatagaya,Hatagaya,,"1,500yen (with 1 drink)"
"COIL (Natsuki Kido, Takeharu Hayakawa, Tsutomu Nakayama, Eiji Tanaka)",2018-10-07,"Avant garde,Blues,Instrumental,Jazz",Jirokichi,http://www.jirokichi.net,"Koenji Bldg B1, 2-3-4 Koenji-kita",http://jirokichi.net/access/,Koenji,Koenji,"¥3,200 (+ order)","¥3,700 (+ order)"
"George Kentros, Mattias Petersson, Tetsuji Akiyama",2018-10-07,"Experimental,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
Ladies Night w/ Bloodline,2018-10-07,"Blues,Funk,Jazz,R n B,Soul","Love, Peace and Soul Live Cafe",http://www.lovepeaceandsoul.net,"Parfum Kyodo B1-C 1-5-6 Kyodo, Setagaya-ku, Tokyo",,Kyodo,Kyodo Station (Odakyu Line),,"Ladies: ¥2,500 + 1 Drink / Men: ¥3,000 + 1 Drink"
"Frantz Loriot, Sandra Weiss, Yasumune Morishige",2018-10-07,"Abstract,Avant garde,Experimental,Improvised",Permian,http://www.permian.tokyo/,"B1, 3-14-4, Nishigotanda, Shinagawa-ku, Tokyo",,Meguro,"不動前 (Fudō-mae), 目黒 (Meguro)","1,000 ~ 2,000 (as you wish)","1,000 ~ 2,000 (as you wish)"
ARCADIA JAPAN,2018-10-08,"Electronic,Festival",,,,,,,"34,000 (3 days)",
"The Zoobombs, ドブロク, 呂布カルマ, MEAT EATERS, FIVE NO RISK",2018-10-08,"Alternative,Hardcore,Hip-Hop,Rock n Roll",Wild Side Tokyo,http://ws-tokyo.com/,"B1, 1-34-13 Shinjuku, Shinjuku-ku, Tokyo",,Shinjuku,"Shinjuku Gyoenmae, Shinjuku","￥3,000 + 1D","￥3,500 + 1D"
Cornelius,2018-10-08,"Art-Pop,Electronic Rock,Shibuya-kei,Ambient",Tokyo International Forum Hall A,http://www.t-i-forum.co.jp/general/index.php,"5-1 Marunouchi 3-chome, Chiyoda-ku",,Tokyo,"Yurakucho, Tokyo",7800,
Quruli,2018-10-08,"Alternative,Electronic Rock",Nakano Sun Plaza,http://www.sunplaza.jp/hall,"4-1-1 Nakano, Tokyo",,Nakano,Nakano,6480,
"ERA (Akihisa Tsuboi, Natsuki Kido)",2018-10-08,"Acoustic,Avant garde,Instrumental,Progressive",Ongakushitsu DX,http://www.ongakushitsu-dx.jp,B1F 3-20-4 Nishiwaseda Shinjuku-ku Tokyo,http://www.ongakushitsu-dx.jp/access.html,Takadanobaba,"Takadanobaba, Nishi-Waseda, Waseda","¥2,800 (+ order)","¥3,300 (+ order)"
Kazuo Imai Trio,2018-10-08,Experimental,Knuttel House,http://www.knuttelhouse.com/,"4-1-8 Matsugaya, Taito-ku, Tokyo",,Iriya,"Iriya, Uguisudani, Asakusa, Tawaramachi",2000 yen plus drink,2000 yen plus drink
"T. Mikawa, Hiroshi Hasegawa, Masked Diode, Mo*te + aBiSyEikAh⊆",2018-10-08,"Avant garde,Noise",Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",2500 +1 drink order 500,2800 + 1 drink order 500
RIE FUKUDA + MITSURU TABATA w/ Hisaharu Teruuchi + Nami Tanaka,2018-08-26,"Psychedelic,Noise Rock,Noise,Improvised,Experimental",Hikari No Uma,http://hikarinouma.blogspot.jp/,"B1 1-23-17 Hyakunin-cho, Shinjuku-ku, Tokyo",,Okubo,"Okubo, Shin-Okubo",2000,2500
"南博 (piano), 水谷浩章 (bass), 斉藤社長良一 (gut guitar)",2018-08-26,Jazz,Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,2000yen + drink order
"Complainer (USA), ザリガニダラー, HOWLINGGUITAR, バイニャンズ ",2018-08-27,"Experimental,Noise,Noise Rock,Punk,Rock",Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",,
